RAmdeg,DEmdeg,BTmag,VTmag,HIP
299.4393599,16.78916072,5.469,5.525,98234
299.00526555,16.63480419,6.785,5.815,98085
300.0137893,17.51651179,7.433,5.574,98438
297.56312362,17.70998675,8.273,6.937,97599
298.09068664,18.67187637,6.188,6.225,97796
301.0259411,17.07017106,6.521,5.857,98819
300.9974562,17.12299123,7.055,6.924,98801
301.05881335,17.73485897,7.475,6.918,98835
300.76077082,18.29546836,7.57,6.903,98718
300.81832947,18.50099751,7.811,6.131,98738
299.68928618,19.49214977,5.574,3.668,98337
300.21684726,20.00527214,8.341,6.665,
301.2895611,19.99106987,6.425,5.209,98920
300.92599111,21.49650201,8.776,6.819,98780
295.26224442,17.47604483,5.698,4.488,96837
296.13146757,18.58864559,8.986,6.996,97135
295.02413159,18.01389215,5.325,4.458,96757
295.58049962,18.46564242,6.995,6.916,96936
296.8469495,18.53428307,5.522,3.956,97365
297.24441561,19.14204156,5.13,5.044,97496
294.34773539,18.97651462,8.651,6.839,96524
293.64540303,19.77340131,4.869,4.974,96275
295.11802277,20.47707495,6.908,6.569,96789
294.57412502,20.78339615,7.822,6.604,96601
297.68780945,20.2114309,6.888,6.736,97647
299.25174487,20.99831094,6.697,6.624,98169
300.59209111,22.15146155,6.649,6.521,98661
298.68487707,22.42922918,8.718,6.898,97979
295.85434871,22.49498769,6.702,6.806,97050
297.76712269,22.61004685,4.694,4.86,97679
298.36538185,24.07959907,4.563,4.631,97886
304.08244703,21.59870433,7.46,6.228,99913
304.08630007,22.28724517,8.448,6.983,99915
305.38353028,22.84884887,8.553,6.727,100390
302.48603322,20.91502405,6.957,6.561,99352
302.76476039,21.13458051,7.35,6.339,99445
302.83757996,21.87493705,6.206,6.26,99479
303.87599338,23.50890841,6.464,5.289,99853
303.41898024,24.23902223,7.031,6.717,99679
306.83696322,23.79055307,7.113,6.906,100886
307.99255512,25.80498028,6.687,6.396,101300
305.5142934,24.4460984,5.407,5.508,100435
304.19619486,24.6710989,6.491,5.407,99951
301.43461097,22.79719562,6.94,6.904,98987
300.91166429,22.94104663,7.748,6.557,98772
301.24410876,23.21037815,6.731,6.551,98897
301.72253515,23.61442289,4.846,5.029,99080
299.79391268,23.10128678,6.064,5.714,98375
299.2073961,23.77679313,7.15,6.816,98154
300.43630055,24.80042444,5.7,5.848,98609
300.50605419,24.9379885,6.253,5.834,98636
300.50605419,24.9379885,6.586,6.189,98636
298.62947664,24.31939011,5.529,5.558,97961
300.06399907,26.187879,7.972,6.622,98458
303.81622768,25.59194889,4.538,4.725,99824
304.57107168,25.64825293,6.811,6.96,100088
303.00291946,26.47880793,5.767,5.885,99531
304.71111875,26.99123965,8.764,6.799,100145
302.63973797,26.90416838,5.614,5.518,99404
302.94988911,26.80899038,7.308,5.648,99518
304.11333596,27.77607977,6.573,6.635,99927
303.94222413,27.81424753,6.138,4.656,99874
304.38136668,29.14755738,7.557,6.369,100018
303.56053909,28.69481596,5.409,5.213,99738
316.48132675,20.94672855,6.87,6.83,104135
314.56813293,22.32590963,7.149,5.453,103511
314.76475925,22.35045315,9.005,6.996,103568
314.57796642,23.04634389,7.681,6.672,103516
317.633638,22.45462895,6.676,6.652,104539
319.66468481,24.65946208,7.858,6.724,105205
313.22323979,24.91458583,8.86,6.842,103062
310.94863639,23.79111143,6.86,6.912,102309
310.42419397,24.18248266,6.853,6.903,102120
311.21875712,25.2706023,6.428,5.046,102388
316.5978319,26.92436004,7.443,6.245,104172
314.00909737,27.57553842,8.089,6.775,103330
313.03200577,27.09697503,5.603,4.66,103004
313.64015621,28.05762242,6.964,5.176,103200
313.59331129,28.52199297,6.374,6.544,103191
321.03104215,25.31242762,6.23,6.196,105660
321.14169064,26.17455655,6.03,5.696,105703
321.24898278,27.41799934,6.88,6.979,105738
321.91690692,27.60859255,5.437,5.384,105966
323.8296487,28.19760688,6.655,6.289,106595
322.31411174,28.58300118,8.162,6.871,106081
324.05825757,30.05542461,7.554,6.365,106661
322.70237074,31.95781624,7.293,6.985,106215
317.95221869,29.71168105,6.651,6.811,104643
318.54285572,29.90095605,7.581,6.289,104822
318.23408465,30.22694106,4.446,3.3,104732
317.16205752,30.20563408,5.608,5.698,104371
317.98692635,30.61914172,7.745,6.641,104653
316.62601545,31.18465889,6.429,5.828,104185
320.67523667,30.30988811,7.444,6.18,105558
321.09450231,30.93663273,6.939,6.742,105688
322.0343816,32.22533519,6.121,5.78,106003
320.34140375,32.6127318,6.114,6.045,105432
320.0856008,33.48543492,6.943,6.923,105352
310.17613968,26.07917233,6.824,6.76,102037
309.03474487,25.88264814,6.583,6.425,101641
309.26947527,26.46194842,5.517,5.574,101716
312.86765613,28.25050359,6.464,5.744,102949
313.28069256,29.64910259,7.746,6.476,103079
314.56488534,30.39593861,7.855,6.651,103510
310.15116332,29.80556086,6.224,6.053,102033
309.74798674,30.33426826,7.059,5.794,101899
311.41564175,30.71971549,5.556,4.334,102453
312.65020844,30.91268175,7.137,6.848,102876
307.34889446,30.368555,4.484,4.044,101076
304.95756208,29.72685332,6.591,6.744,100242
305.37317324,30.59027241,7.071,6.783,100384
305.65544719,31.26496648,7.874,6.231,100486
305.96510065,32.19018145,6.167,4.574,100587
309.38629092,31.52191531,6.909,6.538,101768
309.38240686,31.57254261,6.194,6.29,101765
310.26059781,32.30729009,6.953,5.753,102066
308.68581806,32.50586382,8.333,6.991,101544
308.50818257,34.67900119,6.635,6.748,101493
313.38893138,31.62619673,7.213,6.883,103116
313.00162303,32.84889821,6.232,6.387,102993
313.47455034,33.43789346,7.487,5.644,103145
,,4.24,4.361,105138
318.22235651,35.79766508,6.926,6.769,104728
317.76569917,36.29958383,6.337,6.492,104579
318.36010669,36.63326897,6.329,6.098,104765
312.73333441,34.75402161,7.941,6.74,102910
311.55284573,33.97025353,3.79,2.57,102488
311.79480577,34.37413032,6.613,5.077,102571
312.30026356,35.56356222,8.762,6.804,102755
314.30456621,35.31172701,8.547,6.776,103422
310.59301887,35.45619474,6.468,6.643,102195
310.85080592,35.58780661,7.829,6.521,102276
309.98094606,35.39072325,8.087,6.992,101974
,,4.601,4.734,102589
,,6.231,6.263,102589
315.30360125,36.02601402,7.267,6.108,103734
316.73028966,38.74202151,7.636,6.097,104217
,,6.711,5.349,104214
315.77016157,38.65741282,7.374,6.209,103894
314.92879598,38.8229182,7.746,6.859,103624
315.58732603,39.50903172,8.408,6.619,103822
314.98031577,40.25882685,7.25,6.656,103641
338.14783692,20.23001919,6.821,6.464,111278
,,5.325,4.068,112440
342.50080903,24.60157698,4.682,3.604,112748
334.16783748,22.8960792,7.1,6.937,109992
337.05800086,24.79261016,6.73,6.763,110913
333.03372919,24.9506449,7.912,6.102,109602
333.29786367,25.94057502,7.893,6.709,109696
334.44704978,26.93651813,8.754,6.808,110073
337.29261555,26.76319884,7.395,5.919,110992
337.04635236,27.01880319,7.734,6.597,110907
335.25023744,26.93516918,8.506,6.687,110346
337.89313464,29.54275882,6.573,6.348,111191
342.86109717,26.39107223,7.267,6.993,112871
345.94356931,28.08278481,4.61,2.654,113881
347.3852877,29.66963316,8.068,6.715,114348
346.15174649,31.30745605,7.232,6.81,113952
345.17671201,31.08296893,6.58,6.688,113621
345.63906902,31.78159941,6.954,6.591,113783
340.43919248,29.307631,4.775,4.789,112051
340.75057944,30.22124754,3.998,3.016,112158
341.39361408,30.44256032,7.556,6.493,112368
340.38044819,30.96586152,8.47,6.551,112032
331.75277679,25.34511025,4.275,3.809,109176
332.07182489,25.54352358,6.426,6.109,109276
331.29722431,26.6736913,7.395,5.888,109023
334.1235311,27.8040285,7.638,6.481,109977
331.39447864,28.96398132,5.613,5.677,109056
335.33057367,28.33052742,4.762,4.792,110371
333.41124846,28.60801329,7.372,5.997,109730
334.17089775,29.17325614,7.882,6.772,109993
332.71544591,30.55300054,6.55,6.317,109493
328.47784638,28.34193393,7.076,6.8,108084
328.12465619,28.79354167,6.021,5.572,107975
327.46122816,30.17421474,5.075,5.069,107763
332.49684589,33.17822027,4.829,4.325,109410
332.30680872,33.17233623,6.819,5.69,109352
331.14383162,32.94174556,7.731,6.488,108969
330.11124435,33.00593203,6.954,6.505,108632
337.53493532,31.21578587,6.644,6.588,111075
336.94272913,31.84004321,7.884,6.155,110873
337.50755917,32.5726405,5.579,5.619,111068
339.03292316,35.5775101,7.375,6.216,111567
339.20283803,35.65242182,8.11,6.437,111627
340.26604235,36.26350182,8.832,6.847,111990
339.88048149,37.35361424,7.835,6.743,111864
339.76911132,37.37542072,6.664,6.819,111828
339.89304981,37.5928138,7.086,6.118,111869
340.7310242,37.8027362,6.259,6.4,112144
337.43348305,35.72563239,6.616,6.564,111041
335.70950725,36.65904848,7.8,6.574,110487
333.19926575,34.60458821,6.805,5.47,109654
332.52729105,35.21387746,7.165,6.989,109418
333.9923998,37.74874008,5.995,4.277,109937
334.73420164,37.76928946,6.503,6.213,110171
336.68982236,37.44369375,6.299,6.463,110790
339.0930197,37.84222781,6.662,6.811,111589
339.88749772,38.74845841,7.286,6.986,111866
,,4.599,4.839,111841
338.96705841,39.62814657,6.117,6.288,111544
338.96784629,39.63433835,5.479,5.661,111546
335.97605049,38.57361155,6.729,6.229,110566
338.10990557,39.77972894,6.073,5.897,111259
336.86041589,39.81003011,5.956,6.125,110849
350.4788879,31.81245495,5.208,5.33,115355
350.94809046,32.53130635,7.23,6.75,115500
346.86553414,32.82534733,6.459,6.35,114187
347.53696787,33.7678204,8.435,6.929,114404
349.00300101,35.39969062,7.205,6.902,114868
353.10328299,34.95234187,6.585,6.635,116181
349.86422063,34.79317396,6.24,6.305,115148
349.85203261,35.82512909,6.683,6.729,115145
351.18077783,36.36217688,6.828,6.975,115579
345.46439713,34.61254393,7.202,6.778,113719
346.77096663,35.63648752,7.879,6.509,114152
343.93544408,36.35138865,5.652,5.715,113222
346.55107811,36.8202558,8.248,6.879,114074
350.22193463,38.18232576,6.298,5.817,115280
347.46849698,39.46920604,6.929,6.679,114373
355.16931727,36.72076233,6.702,6.271,116824
355.01174324,37.65264539,6.915,6.543,116781
353.69475919,38.02399924,8.283,6.367,116365
352.66483535,38.66225496,7.333,6.17,116030
352.82255876,39.23619899,6.534,5.341,116076
355.37337919,40.55449749,7.575,6.98,116882
353.65640367,40.23643951,5.682,5.576,116354
357.82785968,40.19849983,7.267,6.815,117622
359.26513028,42.65823112,6.872,6.099,118071
357.96188943,42.90982758,8.116,6.939,117672
351.61383722,40.38653138,8.041,6.914,115696
351.14545353,41.11291139,6.723,6.71,115567
351.0369545,41.61286849,8.622,6.614,115530
349.59718148,41.77367842,6.254,6.012,115065
349.96841852,42.07805967,7.773,5.968,115191
351.78084028,42.91201277,5.729,5.734,115755
353.49255164,43.9042395,6.913,6.912,116312
352.9594471,44.0728767,8.704,6.935,116127
354.61021189,42.51150992,6.944,6.917,116657
354.53417535,43.26807471,4.169,4.266,116631
356.1893361,43.74626775,7.02,6.939,117129
359.69349885,46.41318033,6.424,6.523,118214
355.10211016,44.33393551,4.051,4.126,116805
355.56110607,44.99171573,8.374,6.59,116941
354.38350949,44.42903936,5.771,5.836,116582
358.90809599,46.35829147,6.847,6.92,117963
358.88948629,47.35580227,7.497,6.12,117956
343.76102781,37.0768261,6.37,5.948,113174
342.04598169,37.41669388,7.106,5.922,112590
345.22812541,38.70784139,6.402,6.538,113640
344.41974474,39.30877555,5.961,6.123,113371
341.22075706,39.20102577,8.427,6.62,112305
343.29739585,40.16736306,6.21,6.306,113009
343.52911046,40.37690937,7.279,5.933,113084
348.25637965,42.0621914,7.189,6.932,114604
,,3.515,3.611,113726
344.09845578,41.60387495,5.398,5.563,113281
345.65159374,42.75780095,5.206,5.109,113788
347.61336259,43.5442701,6.43,5.954,114430
341.02163836,39.4653133,8.058,6.179,112241
340.36937561,40.22545188,5.042,5.205,112031
340.40021516,41.5491194,7.202,6.043,112041
342.59073023,41.95339377,5.98,5.917,112778
341.02282713,41.81923469,6.323,5.213,112242
338.39424181,40.81902638,8.137,6.671,111355
341.54259253,44.54605436,6.238,5.871,112417
344.35713345,43.01282237,8.75,6.85,113354
343.00848015,43.31242075,6.999,5.126,112917
343.94591232,44.30823223,7.882,6.911,113227
345.6881222,44.05875041,6.37,6.408,113802
347.05173071,44.56185016,6.706,6.534,114237
345.5471886,44.57285562,7.635,6.533,113750
346.82499442,46.06814782,6.571,6.643,114174
343.41730113,44.74914526,6.249,5.972,113048
345.14330815,45.37481067,6.843,6.538,113603
346.91360554,46.38722951,7.138,5.457,114200
350.18374641,44.1161665,6.427,6.259,115261
353.42912554,45.05810123,7.52,6.357,116292
353.23534021,46.12368259,8.843,6.829,116228
349.76004471,45.13674925,6.709,6.526,115120
349.31946551,45.16417163,7.832,6.575,114981
349.48338599,45.48892038,6.442,6.474,115036
353.45511671,46.68099423,8.275,6.926,116297
352.3622795,46.46491808,7.032,6.894,115944
356.50853572,46.42026893,6.372,5.088,117221
354.49370336,46.19943488,7.38,6.658,116613
354.39101265,46.45815324,5.103,3.964,116584
356.8876859,46.83255765,5.963,6.112,117340
358.94849183,48.22026362,8.099,6.801,117979
359.52839568,50.44767636,7.552,6.795,118162
352.53089021,49.13314244,8.092,6.326,115996
349.92314165,48.38093398,7.727,6.412,115171
349.87420128,48.62532236,6.724,5.552,115152
349.43602606,49.01530047,6.984,5.012,115022
355.36159923,49.51241069,6.477,6.281,116876
357.59263802,51.62166126,6.914,6.517,117551
358.39292578,51.52258246,8.016,6.885,117807
354.78471294,50.47172762,5.268,5.33,116709
355.77106796,51.93933844,7.747,6.55,116991
358.88592539,52.73558287,8.164,6.738,117954
327.62823798,32.65760201,8.266,6.914,107813
327.09797019,32.79618785,6.8,6.817,107657
330.07123058,34.62959411,8.616,6.993,108621
326.43547345,35.85731159,7.715,6.548,107445
328.83850762,36.14622092,8.219,6.849,108213
325.50451467,35.51020355,9.561,6.326,107129
327.03497638,36.58038956,8.302,6.435,107637
325.90270424,38.30456204,7.109,6.997,107268
327.12232146,38.64857724,5.998,6.079,107664
327.77075419,39.53665675,6.102,6.181,107856
325.85688818,38.28359186,5.691,5.694,107253
323.69402909,38.53405887,6.271,4.99,106551
324.45278954,39.31718053,6.697,6.732,106790
325.39272777,40.80522001,6.152,6.083,107097
325.7769591,41.15497251,7.628,5.7,107235
333.46970605,39.71492837,6.313,4.657,109754
335.47013958,40.66642122,8.253,6.692,110412
335.46195921,42.07816023,6.26,6.355,110408
333.68486982,42.95391289,5.726,5.715,109831
327.41705697,41.14878313,6.919,6.523,107749
332.76547345,43.03068278,8.202,6.883,109511
333.76461464,43.77333168,8.239,6.952,109862
331.02799027,44.34511653,6.647,6.569,108933
332.31332509,44.84647506,6.689,6.726,109354
332.27184838,44.85475562,6.722,6.767,109342
330.73608014,44.64987239,5.656,5.707,108845
331.5081344,45.01434906,7.159,5.261,109102
331.46020453,45.11250868,6.452,6.488,109079
331.55110248,45.2486945,6.272,6.19,109121
332.1700772,45.74225742,7.061,6.226,109303
333.45517226,45.44061605,5.537,5.523,109745
333.00750868,47.09563121,6.659,6.682,109591
321.44593846,36.66738536,5.777,5.893,105811
321.83901785,37.11679933,5.104,5.269,105942
320.95161809,37.35147842,8.378,6.607,105637
320.84593929,37.406549,7.139,6.608,105607
320.69513579,38.63426861,6.655,6.62,105561
318.69775875,38.04538156,4.202,3.776,104887
319.84242388,38.23748144,6.46,5.938,105269
319.3539699,39.39468006,4.343,4.248,105102
319.75015869,39.74934154,6.638,6.667,105237
320.25593521,40.34502235,7.037,6.45,105406
324.23739513,40.41352152,5.266,5.06,106711
325.59567185,41.07702277,5.796,5.733,107162
325.04629665,43.27383202,7.201,5.28,106999
323.78599795,43.70329595,6.674,6.785,106578
319.73054025,41.04052008,6.439,6.179,105229
318.86349541,42.02637915,7.737,6.707,104941
319.12341125,42.25179179,7.848,6.354,105034
319.34659373,42.68357099,6.034,6.143,105101
315.96722983,41.62817168,6.795,6.371,103963
322.60766726,44.87498877,7.138,6.799,106184
323.49521648,45.59183521,5.084,4.082,106481
322.27639591,44.92306743,7.203,6.968,106071
322.50372721,45.4941796,6.896,6.943,106145
323.32451715,45.85401346,8.624,6.441,106420
319.61327752,43.94594383,4.948,5.023,105186
319.07136679,44.23822207,7.604,6.478,105017
321.97635127,46.56151265,6.74,6.842,105986
322.40303314,46.42645198,6.9,6.739,106108
322.36229177,46.54058824,6.441,5.324,106093
320.33526973,46.72983106,6.923,6.745,105430
321.33145303,46.71433828,5.972,5.62,105769
326.56918318,43.06077463,6.846,6.564,107488
324.97487816,44.43214546,6.698,6.743,106970
324.36614134,44.69655057,6.447,6.215,106752
325.53480769,45.76569337,8.038,6.36,107140
331.31875434,46.74482605,8.225,6.391,109033
329.27045404,46.59244094,8.287,6.918,108353
332.1743064,47.93353334,6.804,6.852,109304
331.46341303,48.23149335,6.14,6.239,109082
332.77007238,48.67738807,6.56,6.619,109514
329.2592716,48.66857108,6.403,6.491,108348
332.06785195,49.79699106,8.47,6.579,109272
324.01040029,45.37458472,7.722,6.179,106642
326.10590165,46.8628311,7.08,6.65,107339
,,4.065,4.208,107533
323.29211913,48.30340839,6.813,6.815,106409
323.07111994,48.44382854,6.558,6.569,106346
322.92659379,48.58461841,6.786,6.821,106293
325.66170997,49.60025514,7.348,6.199,107186
325.52359559,51.18961817,4.512,4.648,107136
327.5103421,52.69731724,6.963,6.609,107777
330.46078163,52.88225688,5.631,5.757,108758
328.89630432,53.24322743,8.275,6.804,108233
,,4.375,4.493,111104
339.69781181,44.3138767,7.514,6.887,111805
340.12857743,44.27630691,6.195,4.64,111944
341.35200965,44.75243242,6.949,6.987,112351
339.57251872,45.18293765,7.325,6.467,111753
337.01463345,44.12058046,8.773,6.767,110896
340.76804702,47.16872708,6.955,6.502,112170
340.92330936,47.41177945,8.505,6.929,112221
343.2056647,46.54840703,6.763,6.804,112981
341.58776681,46.21508514,8.512,6.709,112428
342.80548451,48.733242,6.77,6.859,112850
344.26876188,48.68406511,5.203,5.323,113327
346.04576762,50.05208912,5.986,4.759,113919
344.10832555,49.73354575,7.304,5.178,113288
335.25644987,46.53656838,4.407,4.523,110351
337.38258661,47.70688812,6.453,4.546,111022
338.97242586,50.07078622,6.183,6.263,111550
337.5270975,49.3564134,7.929,6.553,111072
,,3.784,3.758,111169
342.54205542,50.6769219,7.647,6.353,112761
342.3231931,50.97670836,7.404,6.814,112697
343.21770461,50.4122856,6.395,6.454,112986
344.80351941,52.30298383,6.928,6.965,113505
339.89258341,51.15563996,7.288,6.831,111868
340.26149851,51.75847804,8.76,6.927,111988
344.79308472,52.65453024,8.172,6.46,113501
348.13752084,49.4062064,4.871,4.558,114570
346.93909883,49.29577577,6.179,5.727,114210
347.31977144,49.6506154,6.69,6.74,114329
348.55993594,50.61789688,6.302,6.307,114714
347.84816782,50.77135506,7.341,6.864,114501
351.40042896,52.97946466,8.861,6.991,115643
355.77360018,53.15259653,6.598,6.623,116993
,,4.877,4.991,118243
353.14581535,53.68637621,8.17,6.944,116196
359.28529852,55.70570359,6.125,5.616,118077
359.23179678,55.84033956,8.049,6.695,118057
356.20165646,55.79968707,7.699,6.569,117133
346.79189423,52.81660319,7.484,6.239,114162
349.17626312,53.21347274,6.226,5.642,114924
350.91008013,54.03097062,6.938,6.848,115484
358.89100429,57.4121669,6.207,6.057,117957
358.59596168,57.49938359,6.024,4.628,117863
356.75799674,57.45136147,7.691,5.707,117299
355.47734401,57.25995635,7.547,6.348,116912
356.76439588,58.6519874,6.309,4.998,117301
357.29969214,58.96319899,6.83,6.403,117472
359.38971586,60.02359863,6.481,6.462,118116
334.36801449,49.12695387,7.797,6.567,110055
336.12912665,49.47639824,4.65,4.591,110609
336.26406414,51.25588299,8.716,6.723,110661
335.16466885,50.98081517,7.926,6.522,110316
332.79127296,50.82338662,5.556,5.396,109521
335.89009757,52.22904846,5.706,4.542,110538
337.47283042,52.41660838,7.794,6.63,111058
337.34308932,54.24591105,6.716,6.769,111006
339.34340468,51.54511916,4.933,4.662,111674
341.20466006,52.51720675,8.482,6.6,112300
340.58669666,53.90874743,8.288,6.309,112098
341.82868371,53.38180243,7.046,6.884,112500
342.19956824,54.41488986,6.019,6.11,112641
